datetime,Boro,Vol,name,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions
2016-12-10,Brooklyn,29719,New York City,35.4,28.8,31.9,24.4,17.0,53.9,0.0,0.0,,0.0,0.0,25.3,14.2,1028.3,41.2,9.9,Partially cloudy
2016-12-11,Brooklyn,9726,New York City,34.5,28.2,31.4,26.7,18.6,60.2,0.029,8.33,"rain,snow",0.0,0.0,16.3,9.9,1031.3,68.9,9.0,"Snow, Rain, Partially cloudy"
2016-12-11,Queens,5079,New York City,34.5,28.2,31.4,26.7,18.6,60.2,0.029,8.33,"rain,snow",0.0,0.0,16.3,9.9,1031.3,68.9,9.0,"Snow, Rain, Partially cloudy"
2016-12-12,Brooklyn,11370,New York City,45.6,34.0,41.0,36.5,35.9,82.7,0.508,33.33,"rain,snow",0.0,0.2,25.8,13.5,1013.3,72.3,7.1,"Snow, Rain, Partially cloudy"
2016-12-12,Queens,577,New York City,45.6,34.0,41.0,36.5,35.9,82.7,0.508,33.33,"rain,snow",0.0,0.2,25.8,13.5,1013.3,72.3,7.1,"Snow, Rain, Partially cloudy"
2016-12-13,Brooklyn,9173,New York City,43.5,36.3,40.0,36.3,24.2,53.2,0.0,0.0,,0.0,0.2,18.3,11.0,1019.3,50.3,9.9,Partially cloudy
2016-12-14,Brooklyn,10012,New York City,42.7,34.4,38.8,33.6,20.1,48.6,0.0,0.0,,0.0,0.1,26.2,13.2,1014.8,41.7,9.6,Partially cloudy
2016-12-15,Brooklyn,10003,New York City,34.4,19.5,25.8,13.5,0.8,33.9,0.0,0.0,,0.0,0.0,41.3,22.4,1013.8,44.3,9.7,Partially cloudy
2016-12-16,Brooklyn,1514,New York City,26.9,17.4,22.1,12.6,4.3,45.9,0.0,0.0,snow,0.3,0.1,26.1,13.4,1028.3,37.6,9.9,Partially cloudy
2016-12-16,Queens,19,New York City,26.9,17.4,22.1,12.6,4.3,45.9,0.0,0.0,snow,0.3,0.1,26.1,13.4,1028.3,37.6,9.9,Partially cloudy
2016-12-19,Brooklyn,6536,New York City,31.4,24.4,27.2,18.2,7.4,43.0,0.0,0.0,,0.0,0.1,25.3,17.4,1038.0,30.7,9.9,Partially cloudy
2016-12-19,Queens,2581,New York City,31.4,24.4,27.2,18.2,7.4,43.0,0.0,0.0,,0.0,0.1,25.3,17.4,1038.0,30.7,9.9,Partially cloudy
2016-12-20,Brooklyn,8587,New York City,33.0,20.4,27.4,23.6,8.2,44.3,0.0,0.0,,0.0,0.1,19.7,10.1,1031.8,15.5,9.9,Clear
2016-12-20,Queens,1656,New York City,33.0,20.4,27.4,23.6,8.2,44.3,0.0,0.0,,0.0,0.1,19.7,10.1,1031.8,15.5,9.9,Clear
2016-12-21,Brooklyn,8643,New York City,40.5,29.9,35.6,31.8,17.8,48.2,0.0,0.0,,0.0,0.1,21.9,11.6,1021.4,37.3,9.9,Partially cloudy
2016-12-21,Queens,1694,New York City,40.5,29.9,35.6,31.8,17.8,48.2,0.0,0.0,,0.0,0.1,21.9,11.6,1021.4,37.3,9.9,Partially cloudy
2016-12-22,Brooklyn,8663,New York City,49.0,37.4,42.0,37.6,24.2,49.5,0.0,0.0,,0.0,0.1,29.2,16.3,1017.3,59.1,9.9,Partially cloudy
2016-12-22,Queens,1862,New York City,49.0,37.4,42.0,37.6,24.2,49.5,0.0,0.0,,0.0,0.1,29.2,16.3,1017.3,59.1,9.9,Partially cloudy
2016-12-23,Brooklyn,1045,New York City,46.8,38.8,42.5,37.8,24.3,48.4,0.0,0.0,,0.0,0.1,20.8,9.9,1028.1,29.6,9.9,Partially cloudy
2016-12-23,Queens,3258,New York City,46.8,38.8,42.5,37.8,24.3,48.4,0.0,0.0,,0.0,0.1,20.8,9.9,1028.1,29.6,9.9,Partially cloudy
